Camera,tube,Depth,Date,Root.length
Cam4_,103,2617,16/05/2019,581
Cam4_,103,2652,16/05/2019,335
Cam4_,103,2686,16/05/2019,1309
Cam4_,103,2720,16/05/2019,1062
Cam4_,103,2754,16/05/2019,1010
Cam4_,103,2790,16/05/2019,941
Cam4_,103,2826,16/05/2019,378
Cam4_,103,2860,16/05/2019,454
Cam4_,103,2895,16/05/2019,551
Cam4_,103,2930,16/05/2019,446
Cam4_,103,2965,16/05/2019,832
Cam4_,103,3000,16/05/2019,441
Cam4_,103,3036,16/05/2019,772
Cam4_,103,3070,16/05/2019,2230
Cam4_,103,3105,16/05/2019,2514
Cam4_,103,3141,16/05/2019,564
Cam4_,103,3176,16/05/2019,1278
Cam4_,103,3211,16/05/2019,2609
Cam4_,103,3246,16/05/2019,2354
Cam4_,103,3280,16/05/2019,1526
Cam4_,103,3316,16/05/2019,1442
Cam4_,103,3350,16/05/2019,494
Cam4_,103,3387,16/05/2019,39
Cam4_,103,3421,16/05/2019,0
Cam4_,103,3454,16/05/2019,0
Cam4_,103,3490,16/05/2019,0
Cam4_,103,3526,16/05/2019,0
Cam4_,103,3560,16/05/2019,0
Cam4_,103,3596,16/05/2019,0
Cam4_,103,3630,16/05/2019,0
Cam4_,103,3666,16/05/2019,0
Cam4_,103,3700,16/05/2019,162
Cam4_,103,3737,16/05/2019,31
Cam4_,103,3771,16/05/2019,0
Cam4_,103,3805,16/05/2019,0
Cam4_,103,3841,16/05/2019,60
Cam4_,103,3876,16/05/2019,85
Cam4_,103,3910,16/05/2019,0
Cam4_,103,3946,16/05/2019,0
Cam4_,103,3979,16/05/2019,0
Cam4_,103,4016,16/05/2019,0
Cam4_,103,4050,16/05/2019,0
Cam4_,103,4088,16/05/2019,0
Cam4_,103,4121,16/05/2019,0
Cam4_,103,4154,16/05/2019,0
Cam4_,103,4191,16/05/2019,0
Cam4_,103,4225,16/05/2019,0
Cam4_,103,4261,16/05/2019,0
Cam4_,103,4296,16/05/2019,0
Cam4_,103,4332,16/05/2019,0
Cam4_,103,4366,16/05/2019,0
Cam4_,103,4399,16/05/2019,0
Cam4_,103,4436,16/05/2019,0
Cam4_,103,4471,16/05/2019,0
Cam4_,103,4506,16/05/2019,0
Cam4_,103,4540,16/05/2019,0
Cam4_,103,4575,16/05/2019,0
Cam4_,103,4611,16/05/2019,0
Cam4_,103,4645,16/05/2019,0
Cam4_,103,4682,16/05/2019,0
Cam4_,103,4716,16/05/2019,0
Cam4_,103,4749,16/05/2019,0
Cam4_,103,4785,16/05/2019,0
Cam4_,103,4820,16/05/2019,0
Cam4_,103,4855,16/05/2019,0
Cam4_,103,4891,16/05/2019,0
Cam4_,103,4927,16/05/2019,0
Cam4_,103,4959,16/05/2019,0
Cam4_,103,5004,16/05/2019,0
Cam4_,103,514,16/05/2019,0
Cam4_,103,550,16/05/2019,58
Cam4_,103,585,16/05/2019,4
Cam4_,103,620,16/05/2019,204
Cam4_,103,655,16/05/2019,849
Cam4_,103,690,16/05/2019,1538
Cam4_,103,725,16/05/2019,158
Cam4_,103,760,16/05/2019,1051
Cam4_,103,796,16/05/2019,1235
Cam4_,103,830,16/05/2019,1189
Cam4_,103,864,16/05/2019,934
Cam4_,103,901,16/05/2019,708
Cam4_,103,935,16/05/2019,166
Cam4_,103,970,16/05/2019,1165
Cam3_,104,1004,16/05/2019,2323
Cam3_,104,1040,16/05/2019,236
Cam3_,104,1075,16/05/2019,97
Cam3_,104,1110,16/05/2019,414
Cam3_,104,1146,16/05/2019,435
Cam3_,104,1180,16/05/2019,1373
Cam3_,104,1214,16/05/2019,404
Cam3_,104,1252,16/05/2019,1038
Cam3_,104,1284,16/05/2019,890
Cam3_,104,1319,16/05/2019,756
Cam3_,104,1355,16/05/2019,1599
Cam3_,104,1392,16/05/2019,964
Cam3_,104,1425,16/05/2019,1234
Cam3_,104,1459,16/05/2019,1941
Cam3_,104,1497,16/05/2019,1332
Cam3_,104,1531,16/05/2019,1073
Cam3_,104,1565,16/05/2019,1779
Cam3_,104,1601,16/05/2019,1126
Cam3_,104,1635,16/05/2019,2093
Cam3_,104,1670,16/05/2019,3095
Cam3_,104,1705,16/05/2019,415
Cam3_,104,1740,16/05/2019,352
Cam3_,104,1776,16/05/2019,1724
Cam3_,104,1810,16/05/2019,654
Cam3_,104,1847,16/05/2019,381
Cam3_,104,1881,16/05/2019,24
Cam3_,104,1914,16/05/2019,498
Cam3_,104,1951,16/05/2019,427
Cam3_,104,1985,16/05/2019,477
Cam3_,104,2020,16/05/2019,133
Cam3_,104,2055,16/05/2019,92
Cam3_,104,2090,16/05/2019,40
Cam3_,104,2125,16/05/2019,824
Cam3_,104,2160,16/05/2019,22
Cam3_,104,2197,16/05/2019,1139
Cam3_,104,2232,16/05/2019,1641
Cam3_,104,2266,16/05/2019,1888
Cam3_,104,2301,16/05/2019,2222
Cam3_,104,2337,16/05/2019,885
Cam3_,104,2372,16/05/2019,1245
Cam3_,104,2406,16/05/2019,2677
Cam3_,104,2442,16/05/2019,1472
Cam3_,104,2477,16/05/2019,327
Cam3_,104,2512,16/05/2019,1505
Cam3_,104,2547,16/05/2019,554
Cam3_,104,2581,16/05/2019,841
Cam3_,104,2616,16/05/2019,1365
Cam3_,104,2652,16/05/2019,477
Cam3_,104,2687,16/05/2019,62
Cam3_,104,2722,16/05/2019,204
Cam3_,104,2756,16/05/2019,405
Cam3_,104,2790,16/05/2019,339
Cam3_,104,2826,16/05/2019,550
Cam3_,104,2862,16/05/2019,871
Cam3_,104,2893,16/05/2019,171
Cam3_,104,2931,16/05/2019,741
Cam3_,104,2966,16/05/2019,330
Cam3_,104,3001,16/05/2019,0
Cam3_,104,3034,16/05/2019,12
Cam3_,104,3072,16/05/2019,108
Cam3_,104,3106,16/05/2019,245
Cam3_,104,3141,16/05/2019,101
Cam3_,104,3176,16/05/2019,254
Cam3_,104,3212,16/05/2019,209
Cam3_,104,3246,16/05/2019,453
Cam3_,104,3281,16/05/2019,2
Cam3_,104,3316,16/05/2019,751
Cam3_,104,3351,16/05/2019,274
Cam3_,104,3386,16/05/2019,0
Cam3_,104,3422,16/05/2019,908
Cam3_,104,3455,16/05/2019,0
Cam3_,104,3489,16/05/2019,0
Cam3_,104,3527,16/05/2019,0
Cam3_,104,3562,16/05/2019,0
Cam3_,104,3596,16/05/2019,419
Cam3_,104,3630,16/05/2019,0
Cam3_,104,3665,16/05/2019,0
Cam3_,104,3702,16/05/2019,0
Cam3_,104,3737,16/05/2019,0
Cam3_,104,3771,16/05/2019,0
Cam3_,104,3807,16/05/2019,0
Cam3_,104,3841,16/05/2019,0
Cam3_,104,3874,16/05/2019,196
Cam3_,104,3912,16/05/2019,152
Cam3_,104,3946,16/05/2019,0
Cam3_,104,3983,16/05/2019,0
Cam3_,104,4017,16/05/2019,0
Cam3_,104,4050,16/05/2019,0
Cam3_,104,4086,16/05/2019,0
Cam3_,104,4121,16/05/2019,0
Cam3_,104,4156,16/05/2019,0
Cam3_,104,4192,16/05/2019,0
Cam3_,104,4225,16/05/2019,0
Cam3_,104,4260,16/05/2019,0
Cam3_,104,4296,16/05/2019,0
Cam3_,104,4332,16/05/2019,0
Cam3_,104,4367,16/05/2019,0
Cam3_,104,4401,16/05/2019,0
Cam3_,104,4437,16/05/2019,0
Cam3_,104,4471,16/05/2019,0
Cam3_,104,4505,16/05/2019,0
Cam3_,104,4542,16/05/2019,0
Cam3_,104,4577,16/05/2019,0
Cam3_,104,4611,16/05/2019,0
Cam3_,104,4644,16/05/2019,0
Cam3_,104,4682,16/05/2019,0
Cam3_,104,4715,16/05/2019,0
Cam3_,104,4750,16/05/2019,0
Cam3_,104,4786,16/05/2019,0
Cam3_,104,4821,16/05/2019,0
Cam3_,104,4857,16/05/2019,0
Cam3_,104,4889,16/05/2019,0
Cam3_,104,4927,16/05/2019,0
Cam3_,104,4962,16/05/2019,0
Cam3_,104,5003,16/05/2019,180
Cam3_,104,515,16/05/2019,0
Cam3_,104,550,16/05/2019,0
Cam3_,104,586,16/05/2019,0
Cam3_,104,620,16/05/2019,5
Cam3_,104,656,16/05/2019,59
Cam3_,104,691,16/05/2019,0
Cam3_,104,725,16/05/2019,91
Cam3_,104,760,16/05/2019,250
Cam3_,104,794,16/05/2019,571
Cam3_,104,831,16/05/2019,1276
Cam3_,104,864,16/05/2019,733
Cam3_,104,899,16/05/2019,1222
Cam3_,104,936,16/05/2019,1744
Cam3_,104,970,16/05/2019,2518
Cam2_,105,1005,16/05/2019,701
Cam2_,105,1039,16/05/2019,141
Cam2_,105,1076,16/05/2019,0
Cam2_,105,1112,16/05/2019,0
Cam2_,105,1147,16/05/2019,69
Cam2_,105,1181,16/05/2019,231
Cam2_,105,1216,16/05/2019,884
Cam2_,105,1253,16/05/2019,1710
Cam2_,105,1287,16/05/2019,1757
Cam2_,105,1320,16/05/2019,1124
Cam2_,105,1356,16/05/2019,767
Cam2_,105,1392,16/05/2019,152
Cam2_,105,1426,16/05/2019,2
Cam2_,105,1461,16/05/2019,232
Cam2_,105,1496,16/05/2019,589
Cam2_,105,1531,16/05/2019,111
Cam2_,105,1566,16/05/2019,1207
Cam2_,105,1602,16/05/2019,541
Cam2_,105,1638,16/05/2019,0
Cam2_,105,1672,16/05/2019,839
Cam2_,105,1706,16/05/2019,437
Cam2_,105,1741,16/05/2019,548
Cam2_,105,1777,16/05/2019,329
Cam2_,105,1811,16/05/2019,119
Cam2_,105,1846,16/05/2019,358
Cam2_,105,1883,16/05/2019,727
Cam2_,105,1916,16/05/2019,879
Cam2_,105,1952,16/05/2019,0
Cam2_,105,1986,16/05/2019,23
Cam2_,105,2022,16/05/2019,648
Cam2_,105,2056,16/05/2019,556
Cam2_,105,2089,16/05/2019,176
Cam2_,105,2127,16/05/2019,653
Cam2_,105,2163,16/05/2019,1008
Cam2_,105,2196,16/05/2019,605
Cam2_,105,2232,16/05/2019,1360
Cam2_,105,2268,16/05/2019,1742
Cam2_,105,2302,16/05/2019,875
Cam2_,105,2337,16/05/2019,1548
Cam2_,105,2371,16/05/2019,2432
Cam2_,105,2407,16/05/2019,392
Cam2_,105,2442,16/05/2019,1320
Cam2_,105,2478,16/05/2019,1357
Cam2_,105,2512,16/05/2019,1070
Cam2_,105,2548,16/05/2019,1438
Cam2_,105,2582,16/05/2019,1349
Cam2_,105,2618,16/05/2019,1387
Cam2_,105,2652,16/05/2019,680
Cam2_,105,2686,16/05/2019,1434
Cam2_,105,2721,16/05/2019,1864
Cam2_,105,2755,16/05/2019,503
Cam2_,105,2791,16/05/2019,669
Cam2_,105,2825,16/05/2019,168
Cam2_,105,2861,16/05/2019,748
Cam2_,105,2896,16/05/2019,620
Cam2_,105,2931,16/05/2019,835
Cam2_,105,2966,16/05/2019,627
Cam2_,105,3000,16/05/2019,660
Cam2_,105,3036,16/05/2019,0
Cam2_,105,3072,16/05/2019,0
Cam2_,105,3105,16/05/2019,192
Cam2_,105,3141,16/05/2019,161
Cam2_,105,3176,16/05/2019,411
Cam2_,105,3212,16/05/2019,578
Cam2_,105,3247,16/05/2019,726
Cam2_,105,3281,16/05/2019,55
Cam2_,105,3318,16/05/2019,215
Cam2_,105,3352,16/05/2019,709
Cam2_,105,3386,16/05/2019,0
Cam2_,105,3421,16/05/2019,90
Cam2_,105,3457,16/05/2019,0
Cam2_,105,3491,16/05/2019,0
Cam2_,105,3526,16/05/2019,0
Cam2_,105,3561,16/05/2019,138
Cam2_,105,3596,16/05/2019,155
Cam2_,105,3631,16/05/2019,0
Cam2_,105,3667,16/05/2019,491
Cam2_,105,3700,16/05/2019,81
Cam2_,105,3736,16/05/2019,0
Cam2_,105,3772,16/05/2019,0
Cam2_,105,3805,16/05/2019,0
Cam2_,105,3841,16/05/2019,0
Cam2_,105,3877,16/05/2019,0
Cam2_,105,3911,16/05/2019,0
Cam2_,105,3946,16/05/2019,0
Cam2_,105,3983,16/05/2019,0
Cam2_,105,4016,16/05/2019,0
Cam2_,105,4051,16/05/2019,0
Cam2_,105,4086,16/05/2019,0
Cam2_,105,4122,16/05/2019,0
Cam2_,105,4156,16/05/2019,0
Cam2_,105,4191,16/05/2019,0
Cam2_,105,4227,16/05/2019,0
Cam2_,105,4262,16/05/2019,0
Cam2_,105,4297,16/05/2019,0
Cam2_,105,4332,16/05/2019,0
Cam2_,105,4367,16/05/2019,0
Cam2_,105,4403,16/05/2019,0
Cam2_,105,4437,16/05/2019,0
Cam2_,105,4472,16/05/2019,0
Cam2_,105,4506,16/05/2019,0
Cam2_,105,4540,16/05/2019,0
Cam2_,105,4576,16/05/2019,0
Cam2_,105,4611,16/05/2019,0
Cam2_,105,4646,16/05/2019,0
Cam2_,105,4682,16/05/2019,0
Cam2_,105,4716,16/05/2019,0
Cam2_,105,4752,16/05/2019,0
Cam2_,105,4788,16/05/2019,0
Cam2_,105,4823,16/05/2019,0
Cam2_,105,4857,16/05/2019,0
Cam2_,105,4892,16/05/2019,0
Cam2_,105,4927,16/05/2019,0
Cam2_,105,4963,16/05/2019,0
Cam2_,105,5002,16/05/2019,0
Cam2_,105,516,16/05/2019,0
Cam2_,105,551,16/05/2019,0
Cam2_,105,586,16/05/2019,0
Cam2_,105,621,16/05/2019,224
Cam2_,105,655,16/05/2019,0
Cam2_,105,690,16/05/2019,47
Cam2_,105,725,16/05/2019,0
Cam2_,105,760,16/05/2019,0
Cam2_,105,795,16/05/2019,111
Cam2_,105,831,16/05/2019,621
Cam2_,105,866,16/05/2019,669
Cam2_,105,900,16/05/2019,82
Cam2_,105,937,16/05/2019,589
Cam2_,105,971,16/05/2019,315
Cam1_,106,1007,16/05/2019,539
Cam1_,106,1040,16/05/2019,408
Cam1_,106,1074,16/05/2019,230
Cam1_,106,1110,16/05/2019,543
Cam1_,106,1146,16/05/2019,409
Cam1_,106,1179,16/05/2019,1335
Cam1_,106,1216,16/05/2019,2860
Cam1_,106,1252,16/05/2019,760
Cam1_,106,1287,16/05/2019,1243
Cam1_,106,1321,16/05/2019,797
Cam1_,106,1357,16/05/2019,417
Cam1_,106,1392,16/05/2019,855
Cam1_,106,1426,16/05/2019,927
Cam1_,106,1461,16/05/2019,1338
Cam1_,106,1497,16/05/2019,1125
Cam1_,106,1531,16/05/2019,556
Cam1_,106,1567,16/05/2019,595
Cam1_,106,1601,16/05/2019,195
Cam1_,106,1636,16/05/2019,516
Cam1_,106,1671,16/05/2019,483
Cam1_,106,1706,16/05/2019,617
Cam1_,106,1742,16/05/2019,212
Cam1_,106,1774,16/05/2019,585
Cam1_,106,1812,16/05/2019,1802
Cam1_,106,1846,16/05/2019,1516
Cam1_,106,1881,16/05/2019,1306
Cam1_,106,1915,16/05/2019,1139
Cam1_,106,1952,16/05/2019,1256
Cam1_,106,1987,16/05/2019,485
Cam1_,106,2022,16/05/2019,0
Cam1_,106,2056,16/05/2019,323
Cam1_,106,2092,16/05/2019,1059
Cam1_,106,2126,16/05/2019,937
Cam1_,106,2162,16/05/2019,552
Cam1_,106,2197,16/05/2019,1317
Cam1_,106,2232,16/05/2019,820
Cam1_,106,2266,16/05/2019,1867
Cam1_,106,2302,16/05/2019,1921
Cam1_,106,2336,16/05/2019,1122
Cam1_,106,2373,16/05/2019,1579
Cam1_,106,2406,16/05/2019,1025
Cam1_,106,2442,16/05/2019,688
Cam1_,106,2476,16/05/2019,695
Cam1_,106,2513,16/05/2019,1784
Cam1_,106,2547,16/05/2019,1821
Cam1_,106,2581,16/05/2019,1572
Cam1_,106,2618,16/05/2019,2038
Cam1_,106,2652,16/05/2019,2384
Cam1_,106,2686,16/05/2019,1838
Cam1_,106,2722,16/05/2019,1059
Cam1_,106,2757,16/05/2019,2309
Cam1_,106,2789,16/05/2019,219
Cam1_,106,2826,16/05/2019,734
Cam1_,106,2861,16/05/2019,789
Cam1_,106,2895,16/05/2019,826
Cam1_,106,2931,16/05/2019,235
Cam1_,106,2966,16/05/2019,664
Cam1_,106,3001,16/05/2019,748
Cam1_,106,3035,16/05/2019,868
Cam1_,106,3072,16/05/2019,2712
Cam1_,106,3107,16/05/2019,3143
Cam1_,106,3139,16/05/2019,1380
Cam1_,106,3177,16/05/2019,144
Cam1_,106,3212,16/05/2019,177
Cam1_,106,3247,16/05/2019,573
Cam1_,106,3280,16/05/2019,605
Cam1_,106,3317,16/05/2019,705
Cam1_,106,3351,16/05/2019,28
Cam1_,106,3386,16/05/2019,131
Cam1_,106,3420,16/05/2019,92
Cam1_,106,3457,16/05/2019,0
Cam1_,106,3491,16/05/2019,0
Cam1_,106,3526,16/05/2019,0
Cam1_,106,3561,16/05/2019,61
Cam1_,106,3596,16/05/2019,58
Cam1_,106,3631,16/05/2019,0
Cam1_,106,3666,16/05/2019,0
Cam1_,106,3701,16/05/2019,0
Cam1_,106,3736,16/05/2019,0
Cam1_,106,3769,16/05/2019,0
Cam1_,106,3806,16/05/2019,0
Cam1_,106,3841,16/05/2019,0
Cam1_,106,3877,16/05/2019,0
Cam1_,106,3911,16/05/2019,0
Cam1_,106,3947,16/05/2019,0
Cam1_,106,3981,16/05/2019,0
Cam1_,106,4015,16/05/2019,0
Cam1_,106,4051,16/05/2019,126
Cam1_,106,4086,16/05/2019,238
Cam1_,106,4121,16/05/2019,0
Cam1_,106,4156,16/05/2019,0
Cam1_,106,4191,16/05/2019,0
Cam1_,106,4227,16/05/2019,0
Cam1_,106,4261,16/05/2019,0
Cam1_,106,4298,16/05/2019,0
Cam1_,106,4332,16/05/2019,176
Cam1_,106,4367,16/05/2019,0
Cam1_,106,4400,16/05/2019,0
Cam1_,106,4437,16/05/2019,44
Cam1_,106,4471,16/05/2019,0
Cam1_,106,4507,16/05/2019,156
Cam1_,106,4541,16/05/2019,0
Cam1_,106,4575,16/05/2019,0
Cam1_,106,4611,16/05/2019,0
Cam1_,106,4645,16/05/2019,0
Cam1_,106,4681,16/05/2019,0
Cam1_,106,4716,16/05/2019,0
Cam1_,106,4750,16/05/2019,0
Cam1_,106,4785,16/05/2019,0
Cam1_,106,4822,16/05/2019,0
Cam1_,106,4857,16/05/2019,0
Cam1_,106,4891,16/05/2019,0
Cam1_,106,4927,16/05/2019,0
Cam1_,106,4962,16/05/2019,0
Cam1_,106,5003,16/05/2019,0
Cam1_,106,517,16/05/2019,0
Cam1_,106,551,16/05/2019,0
Cam1_,106,586,16/05/2019,0
Cam1_,106,620,16/05/2019,252
Cam1_,106,656,16/05/2019,523
Cam1_,106,690,16/05/2019,267
Cam1_,106,726,16/05/2019,76
Cam1_,106,761,16/05/2019,997
Cam1_,106,796,16/05/2019,479
Cam1_,106,830,16/05/2019,994
Cam1_,106,865,16/05/2019,1699
Cam1_,106,901,16/05/2019,458
Cam1_,106,936,16/05/2019,349
Cam1_,106,971,16/05/2019,0
Cam4_,107,1006,16/05/2019,225
Cam4_,107,1041,16/05/2019,280
Cam4_,107,1075,16/05/2019,1489
Cam4_,107,1110,16/05/2019,259
Cam4_,107,1145,16/05/2019,685
Cam4_,107,1180,16/05/2019,1934
Cam4_,107,1216,16/05/2019,490
Cam4_,107,1250,16/05/2019,2834
Cam4_,107,1286,16/05/2019,1638
Cam4_,107,1321,16/05/2019,1411
Cam4_,107,1357,16/05/2019,1903
Cam4_,107,1390,16/05/2019,1887
Cam4_,107,1425,16/05/2019,1890
Cam4_,107,1461,16/05/2019,2672
Cam4_,107,1495,16/05/2019,1487
Cam4_,107,1531,16/05/2019,2223
Cam4_,107,1563,16/05/2019,1953
Cam4_,107,1599,16/05/2019,2136
Cam4_,107,1634,16/05/2019,1676
Cam4_,107,1669,16/05/2019,1158
Cam4_,107,1706,16/05/2019,176
Cam4_,107,1739,16/05/2019,480
Cam4_,107,1776,16/05/2019,2063
Cam4_,107,1809,16/05/2019,1619
Cam4_,107,1844,16/05/2019,959
Cam4_,107,1882,16/05/2019,1229
Cam4_,107,1916,16/05/2019,430
Cam4_,107,1952,16/05/2019,794
Cam4_,107,1985,16/05/2019,1337
Cam4_,107,2022,16/05/2019,1251
Cam4_,107,2056,16/05/2019,1065
Cam4_,107,2090,16/05/2019,2604
Cam4_,107,2126,16/05/2019,1765
Cam4_,107,2161,16/05/2019,2682
Cam4_,107,2197,16/05/2019,2402
Cam4_,107,2232,16/05/2019,2707
Cam4_,107,2267,16/05/2019,420
Cam4_,107,2302,16/05/2019,658
Cam4_,107,2335,16/05/2019,1336
Cam4_,107,2372,16/05/2019,1924
Cam4_,107,2406,16/05/2019,1135
Cam4_,107,2440,16/05/2019,1063
Cam4_,107,2477,16/05/2019,921
Cam4_,107,2511,16/05/2019,906
Cam4_,107,2547,16/05/2019,437
Cam4_,107,2581,16/05/2019,541
Cam4_,107,2616,16/05/2019,999
Cam4_,107,2651,16/05/2019,1344
Cam4_,107,2685,16/05/2019,1956
Cam4_,107,2721,16/05/2019,786
Cam4_,107,2756,16/05/2019,1128
Cam4_,107,2789,16/05/2019,236
Cam4_,107,2826,16/05/2019,813
Cam4_,107,2861,16/05/2019,1403
Cam4_,107,2895,16/05/2019,1439
Cam4_,107,2931,16/05/2019,1044
Cam4_,107,2965,16/05/2019,410
Cam4_,107,3001,16/05/2019,1127
Cam4_,107,3036,16/05/2019,2291
Cam4_,107,3071,16/05/2019,2311
Cam4_,107,3108,16/05/2019,396
Cam4_,107,3140,16/05/2019,453
Cam4_,107,3176,16/05/2019,680
Cam4_,107,3211,16/05/2019,1449
Cam4_,107,3246,16/05/2019,1782
Cam4_,107,3281,16/05/2019,528
Cam4_,107,3316,16/05/2019,279
Cam4_,107,3350,16/05/2019,0
Cam4_,107,3385,16/05/2019,0
Cam4_,107,3422,16/05/2019,127
Cam4_,107,3454,16/05/2019,0
Cam4_,107,3491,16/05/2019,0
Cam4_,107,3525,16/05/2019,0
Cam4_,107,3562,16/05/2019,116
Cam4_,107,3596,16/05/2019,256
Cam4_,107,3632,16/05/2019,371
Cam4_,107,3667,16/05/2019,0
Cam4_,107,3699,16/05/2019,0
Cam4_,107,3737,16/05/2019,0
Cam4_,107,3769,16/05/2019,0
Cam4_,107,3806,16/05/2019,0
Cam4_,107,3842,16/05/2019,0
Cam4_,107,3876,16/05/2019,0
Cam4_,107,3912,16/05/2019,416
Cam4_,107,3947,16/05/2019,46
Cam4_,107,3983,16/05/2019,0
Cam4_,107,4016,16/05/2019,0
Cam4_,107,4050,16/05/2019,0
Cam4_,107,4087,16/05/2019,0
Cam4_,107,4123,16/05/2019,0
Cam4_,107,4155,16/05/2019,480
Cam4_,107,4192,16/05/2019,0
Cam4_,107,4225,16/05/2019,31
Cam4_,107,4261,16/05/2019,84
Cam4_,107,4295,16/05/2019,0
Cam4_,107,4331,16/05/2019,0
Cam4_,107,4367,16/05/2019,0
Cam4_,107,4400,16/05/2019,0
Cam4_,107,4438,16/05/2019,0
Cam4_,107,4470,16/05/2019,0
Cam4_,107,4507,16/05/2019,0
Cam4_,107,4540,16/05/2019,0
Cam4_,107,4578,16/05/2019,0
Cam4_,107,4611,16/05/2019,0
Cam4_,107,4645,16/05/2019,0
Cam4_,107,4681,16/05/2019,0
Cam4_,107,4717,16/05/2019,0
Cam4_,107,4750,16/05/2019,0
Cam4_,107,4787,16/05/2019,0
Cam4_,107,4819,16/05/2019,0
Cam4_,107,4854,16/05/2019,0
Cam4_,107,4891,16/05/2019,0
Cam4_,107,4925,16/05/2019,0
Cam4_,107,4961,16/05/2019,0
Cam4_,107,5004,16/05/2019,0
Cam4_,107,516,16/05/2019,40
Cam4_,107,550,16/05/2019,0
Cam4_,107,586,16/05/2019,7
Cam4_,107,621,16/05/2019,218
Cam4_,107,657,16/05/2019,579
Cam4_,107,691,16/05/2019,539
Cam4_,107,727,16/05/2019,0
Cam4_,107,762,16/05/2019,711
Cam4_,107,797,16/05/2019,236
Cam4_,107,832,16/05/2019,2044
Cam4_,107,867,16/05/2019,993
Cam4_,107,902,16/05/2019,84
Cam4_,107,935,16/05/2019,84
Cam4_,107,970,16/05/2019,0
Cam3_,108,1007,16/05/2019,597
Cam3_,108,1041,16/05/2019,396
Cam3_,108,1076,16/05/2019,905
Cam3_,108,1110,16/05/2019,224
Cam3_,108,1146,16/05/2019,817
Cam3_,108,1181,16/05/2019,786
Cam3_,108,1215,16/05/2019,654
Cam3_,108,1252,16/05/2019,1070
Cam3_,108,1286,16/05/2019,638
Cam3_,108,1321,16/05/2019,2426
Cam3_,108,1357,16/05/2019,1763
Cam3_,108,1391,16/05/2019,1435
Cam3_,108,1424,16/05/2019,1821
Cam3_,108,1461,16/05/2019,307
Cam3_,108,1496,16/05/2019,52
Cam3_,108,1529,16/05/2019,471
Cam3_,108,1565,16/05/2019,1044
Cam3_,108,1602,16/05/2019,39
Cam3_,108,1632,16/05/2019,18
Cam3_,108,1670,16/05/2019,73
Cam3_,108,1707,16/05/2019,18
Cam3_,108,1740,16/05/2019,1216
Cam3_,108,1775,16/05/2019,686
Cam3_,108,1811,16/05/2019,1565
Cam3_,108,1846,16/05/2019,2065
Cam3_,108,1878,16/05/2019,1511
Cam3_,108,1916,16/05/2019,1262
Cam3_,108,1952,16/05/2019,1285
Cam3_,108,1983,16/05/2019,1197
Cam3_,108,2021,16/05/2019,620
Cam3_,108,2056,16/05/2019,267
Cam3_,108,2091,16/05/2019,446
Cam3_,108,2126,16/05/2019,1291
Cam3_,108,2162,16/05/2019,2275
Cam3_,108,2197,16/05/2019,668
Cam3_,108,2231,16/05/2019,677
Cam3_,108,2266,16/05/2019,1099
Cam3_,108,2302,16/05/2019,919
Cam3_,108,2334,16/05/2019,1008
Cam3_,108,2371,16/05/2019,769
Cam3_,108,2407,16/05/2019,1357
Cam3_,108,2441,16/05/2019,1208
Cam3_,108,2475,16/05/2019,2044
Cam3_,108,2511,16/05/2019,191
Cam3_,108,2546,16/05/2019,603
Cam3_,108,2579,16/05/2019,607
Cam3_,108,2617,16/05/2019,467
Cam3_,108,2652,16/05/2019,1034
Cam3_,108,2685,16/05/2019,1198
Cam3_,108,2719,16/05/2019,501
Cam3_,108,2757,16/05/2019,2491
Cam3_,108,2790,16/05/2019,2728
Cam3_,108,2824,16/05/2019,2152
Cam3_,108,2860,16/05/2019,2394
Cam3_,108,2896,16/05/2019,1731
Cam3_,108,2929,16/05/2019,1825
Cam3_,108,2966,16/05/2019,1424
Cam3_,108,3000,16/05/2019,1534
Cam3_,108,3034,16/05/2019,1078
Cam3_,108,3071,16/05/2019,863
Cam3_,108,3105,16/05/2019,1095
Cam3_,108,3138,16/05/2019,1908
Cam3_,108,3176,16/05/2019,564
Cam3_,108,3210,16/05/2019,1205
Cam3_,108,3244,16/05/2019,691
Cam3_,108,3281,16/05/2019,0
Cam3_,108,3316,16/05/2019,0
Cam3_,108,3351,16/05/2019,0
Cam3_,108,3386,16/05/2019,0
Cam3_,108,3421,16/05/2019,0
Cam3_,108,3457,16/05/2019,66
Cam3_,108,3491,16/05/2019,116
Cam3_,108,3527,16/05/2019,0
Cam3_,108,3563,16/05/2019,313
Cam3_,108,3596,16/05/2019,0
Cam3_,108,3629,16/05/2019,0
Cam3_,108,3666,16/05/2019,0
Cam3_,108,3701,16/05/2019,0
Cam3_,108,3735,16/05/2019,504
Cam3_,108,3773,16/05/2019,87
Cam3_,108,3806,16/05/2019,0
Cam3_,108,3841,16/05/2019,0
Cam3_,108,3876,16/05/2019,32
Cam3_,108,3911,16/05/2019,687
Cam3_,108,3949,16/05/2019,732
Cam3_,108,3983,16/05/2019,74
Cam3_,108,4017,16/05/2019,41
Cam3_,108,4050,16/05/2019,0
Cam3_,108,4087,16/05/2019,0
Cam3_,108,4123,16/05/2019,212
Cam3_,108,4157,16/05/2019,0
Cam3_,108,4193,16/05/2019,0
Cam3_,108,4225,16/05/2019,0
Cam3_,108,4261,16/05/2019,76
Cam3_,108,4296,16/05/2019,113
